id,picture_id,name,now_cost,position,team,expected_goals_conceded,corners_and_indirect_freekicks_order,selected_rank_type,points_per_game_rank_type,minutes,points_per_game,expected_goals_conceded_per_90,value_season,ep_next,starts,chance_of_playing_this_round,form_rank,form,expected_goal_involvements,own_goals,saves_per_90,assists,expected_assists_per_90,goals_conceded,bonus,yellow_cards,influence_rank,creativity_rank,expected_goals,chance_of_playing_next_round,penalties_missed,event_points,web_name,penalties_order,value_form,transfers_in,in_dreamteam,now_cost_rank,ep_this,selected_rank,goals_scored,ict_index_rank,transfers_in_event,ict_index,transfers_out_event,cost_change_start_fall,transfers_out,expected_goals_per_90,creativity_rank_type,influence,now_cost_rank_type,threat,news,penalties_saved,threat_rank,clean_sheets_per_90,dreamteam_count,clean_sheets,starts_per_90,cost_change_event_fall,status,selected_by_percent,total_points,form_rank_type,saves,bps,cost_change_event,expected_goal_involvements_per_90,goals_conceded_per_90,expected_assists,ict_index_rank_type,points_per_game_rank,direct_freekicks_order,news_added,cost_change_start,red_cards,creativity,threat_rank_type,influence_rank_type
636,,George Shelvey,40,GKP,Nott'm Forest,0.00,,69,65,0,0.0,0.0,0.0,0.0,0,,442,0.0,0.00,0,0.0,0,0.0,0,0,0,525,510,0.00,,0,0,G.Shelvey,,0.0,1337,FALSE,671,0.0,516,0,532,37,0.0,51,0,2258,0.0,49,0.0,56,0.0,,0,487,0.0,0,0,0.0,0,a,0.0,0,64,0,0,0,0.0,0.0,0.00,65,537,,,0,0,0.0,42,65
637,,Josh Powell,40,DEF,Nott'm Forest,0.00,,150,207,0,0.0,0.0,0.0,0.0,0,,470,0.0,0.00,0,0.0,0,0.0,0,0,0,552,536,0.00,,0,0,Powell,,0.0,4446,FALSE,702,0.0,393,0,558,90,0.0,166,0,5751,0.0,208,0.0,219,0.0,,0,514,0.0,0,0,0.0,0,a,0.1,0,176,0,0,0,0.0,0.0,0.00,210,563,,,0,0,0.0,201,211
679,p218430,Gonzalo Montiel,44,DEF,Nott'm Forest,1.83,,202,153,166,0.5,0.99,0.5,0.0,1,50.0,531,0.0,0.17,0,0.0,0,0.04,1,0,2,367,301,0.09,100.0,0,0,G.Montiel,,0.0,4151,FALSE,514,0.0,552,0,367,34,6.2,111,1,3769,0.05,100,23.4,111,11.0,,0,342,0.0,0,0,0.54,1,a,0.0,2,213,0,13,-1,0.09,0.54,0.08,132,460,,2023-10-18T22:00:10.626977Z,-1,0,26.8,118,139
696,p575476,Murillo Santiago Costa dos Santos,45,DEF,Nott'm Forest,9.57,,185,52,525,2.8,1.64,3.8,2.0,6,,121,2.7,0.76,0,0.0,0,0.02,8,1,1,182,296,0.67,75.0,0,1,Murillo,,0.6,7864,FALSE,462,2.7,474,0,247,231,20.0,361,0,3501,0.11,97,123.4,85,50.0,Knock - 75% chance of playing,0,197,0.34,0,2,1.03,0,d,0.1,17,39,0,116,0,0.13,1.37,0.09,80,153,,2023-11-13T01:00:10.467244Z,0,0,27.7,46,74
710,p111452,Odysseas Vlachodimos,45,GKP,Nott'm Forest,2.80,,64,2,180,4.5,1.4,2.0,3.0,2,,93,3.0,0.01,0,3.0,0,0.0,3,0,0,291,366,0.00,,0,2,Odysseas,,0.7,5576,FALSE,363,3.0,478,0,364,1099,6.8,252,0,2057,0.0,3,57.6,18,0.0,,0,597,0.5,0,1,1.0,0,a,0.1,9,9,6,46,0,0.0,1.5,0.01,22,41,,,0,0,10.0,69,22
711,,Andrew Omobamidele,45,DEF,Nott'm Forest,0.00,,218,237,0,0.0,0.0,0.0,0.0,0,,598,0.0,0.00,0,0.0,0,0.0,0,0,0,649,645,0.00,,0,0,Omobamidele,,0.0,449,FALSE,422,0.0,638,0,655,22,0.0,30,0,429,0.0,239,0.0,83,0.0,,0,635,0.0,0,0,0.0,0,a,0.0,0,228,0,0,0,0.0,0.0,0.00,239,659,,,0,0,0.0,238,239
712,p250199,Nicolás Domínguez,50,MID,Nott'm Forest,7.76,,202,48,535,3.3,1.31,4.6,1.7,7,100.0,195,1.7,0.88,0,0.0,0,0.05,6,3,1,208,325,0.58,100.0,0,1,Dominguez,,0.3,5773,FALSE,202,1.7,551,1,213,65,23.6,240,0,3244,0.1,168,110.2,125,105.0,,0,111,0.5,1,3,1.18,0,a,0.0,23,90,0,77,0,0.15,1.01,0.30,105,111,,2023-10-01T19:30:09.351809Z,0,0,20.2,69,82
713,p210462,Ibrahim Sangaré,50,MID,Nott'm Forest,9.26,,262,121,642,1.8,1.3,2.8,2.0,8,,163,2.0,0.90,0,0.0,0,0.04,10,0,4,222,185,0.61,,0,2,Sangaré,,0.4,1604,FALSE,193,2.0,652,0,239,69,20.5,49,0,1005,0.09,110,102.4,120,36.0,,0,240,0.42,0,3,1.12,0,a,0.0,14,73,0,46,0,0.13,1.4,0.29,116,274,,,0,0,66.5,127,87
714,p152760,Divock Origi,50,FWD,Nott'm Forest,1.87,,61,58,59,0.8,2.85,0.8,0.3,0,50.0,349,0.3,0.30,0,0.0,0,0.24,0,0,1,418,343,0.14,100.0,0,1,Origi,,0.1,23593,FALSE,179,0.1,411,0,392,719,3.7,442,0,18980,0.21,45,7.2,43,17.0,,0,311,0.0,0,0,0.0,0,a,0.1,4,43,0,12,0,0.45,0.0,0.16,48,450,,2023-10-21T19:00:08.613189Z,0,0,14.9,50,48
27,p201410,Auston Trusty,39,DEF,Sheffield Utd,9.86,,56,138,465,0.9,1.91,1.5,0.8,5,,210,1.3,0.03,0,0.0,0,0.01,14,0,1,216,339,0.00,,0,2,Trusty,,0.3,134905,FALSE,727,0.8,135,0,304,7305,12.9,3400,1,75725,0.0,119,105.2,231,8.0,,0,357,0.0,0,0,0.97,0,a,1.7,6,68,0,64,0,0.01,2.71,0.03,108,436,,,-1,0,15.8,124,90
33,p433979,Cameron Archer,46,FWD,Sheffield Utd,17.07,,7,16,716,3.3,2.15,7.2,3.5,8,,54,4.0,0.92,0,0.0,1,0.04,22,6,2,218,111,0.59,,0,2,Archer,,0.9,1075432,FALSE,346,3.5,39,2,139,36858,33.7,13879,-1,651377,0.07,11,103.8,64,119.0,,0,102,0.0,0,0,1.01,0,a,9.9,33,9,0,93,0,0.11,2.77,0.33,24,109,,,1,0,114.8,31,22
360,p432714,James McAtee,44,MID,Sheffield Utd,10.74,,67,88,513,2.3,1.88,4.8,2.2,6,,115,2.7,1.07,0,0.0,2,0.06,18,0,1,274,109,0.74,,0,2,McAtee,,0.6,92900,FALSE,537,2.2,197,0,191,11646,27.2,3068,1,25555,0.13,80,68.0,298,87.0,,0,131,0.18,0,1,1.05,0,a,0.7,21,54,0,67,0,0.19,3.16,0.33,94,203,2.0,,-1,0,115.5,80,111
471,p233821,Anel Ahmedhodžić,43,DEF,Sheffield Utd,19.57,,133,154,720,0.4,2.45,0.7,-0.2,8,50.0,500,0.0,0.93,0,0.0,0,0.01,22,0,3,165,370,0.85,50.0,0,0,Ahmedhodžić,,0.0,8215,FALSE,594,-0.2,337,0,230,7,21.4,409,2,34250,0.11,133,135.8,151,68.0,Hamstring injury - 50% chance of playing,0,162,0.0,0,0,1.0,0,d,0.2,3,200,0,77,0,0.12,2.75,0.08,70,462,,2023-10-22T23:30:08.264278Z,-2,0,8.6,31,66
472,p538206,Jordan Amissah,39,GKP,Sheffield Utd,0.00,,32,44,0,0.0,0.0,0.0,-0.5,0,,387,0.0,0.00,0,0.0,0,0.0,0,0,0,478,461,0.00,,0,0,Amissah,,0.0,22060,FALSE,741,-0.5,258,0,484,547,0.0,506,1,17615,0.0,27,0.0,85,0.0,,0,437,0.0,0,0,0.0,0,a,0.4,0,42,0,0,0,0.0,0.0,0.00,44,489,,,-1,0,0.0,20,44
473,p82691,George Baldock,38,DEF,Sheffield Utd,11.59,,17,91,449,1.7,2.32,2.6,1.5,5,100.0,149,2.0,0.17,0,0.0,1,0.03,8,0,2,302,280,0.03,100.0,0,2,Baldock,,0.5,418076,FALSE,743,1.5,57,0,331,57053,9.3,8089,2,1067559,0.01,89,49.8,241,13.0,,0,329,0.0,0,0,1.0,0,a,7.0,10,51,0,41,0,0.04,1.6,0.14,118,278,,2023-09-13T01:00:07.638722Z,-2,0,32.1,113,116
474,p40386,Chris Basham,40,DEF,Sheffield Utd,7.12,,82,122,316,1.0,2.03,2.0,0.0,3,0.0,392,0.0,0.19,0,0.0,0,0.02,6,0,1,270,299,0.12,0.0,0,0,Basham,,0.0,95992,FALSE,617,0.0,218,0,317,16,11.1,1811,0,92152,0.03,98,69.2,163,14.0,Leg injury - Unknown return date,0,324,0.0,0,0,0.85,0,i,0.6,8,127,0,35,0,0.05,1.71,0.07,115,363,,2023-10-07T21:00:08.209470Z,0,0,27.4,110,108
476,p226182,Jayden Bogle,45,DEF,Sheffield Utd,12.57,,170,51,657,2.8,1.72,5.6,1.5,8,100.0,153,2.0,1.16,0,0.0,2,0.03,16,0,2,253,248,0.96,100.0,0,4,Bogle,,0.4,11902,FALSE,389,1.5,437,1,246,622,20.0,220,0,9855,0.13,74,81.2,76,76.0,,0,152,0.14,0,1,1.1,0,a,0.1,25,54,0,84,0,0.16,2.19,0.20,79,152,,2023-08-04T11:00:04.348112Z,0,0,42.6,23,102
477,p195473,Rhian Brewster,49,FWD,Sheffield Utd,3.67,,76,52,163,1.0,2.03,1.0,0.0,2,0.0,297,0.7,0.08,0,0.0,0,0.03,5,0,0,396,347,0.03,0.0,0,0,Brewster,3.0,0.1,2446,FALSE,242,0.0,540,0,372,48,5.4,198,1,6863,0.02,46,11.8,50,27.0,Knee injury - Unknown return date,0,267,0.0,0,0,1.1,0,i,0.0,5,32,0,10,0,0.05,2.76,0.05,47,418,,2023-11-04T19:30:09.068235Z,-1,0,14.5,47,45
478,p476938,Ismaila Coulibaly,44,MID,Sheffield Utd,0.00,,182,244,0,0.0,0.0,0.0,-0.5,0,100.0,551,0.0,0.00,0,0.0,0,0.0,0,0,0,606,597,0.00,100.0,0,0,Coulibaly,,0.0,3744,FALSE,545,-0.5,519,0,613,104,0.0,131,1,4544,0.0,236,0.0,303,0.0,,0,583,0.0,0,0,0.0,0,a,0.0,0,202,0,0,0,0.0,0.0,0.00,240,619,,2023-08-04T11:00:04.362630Z,-1,0,0.0,230,235
479,p102549,Adam Davies,40,GKP,Sheffield Utd,0.00,,52,50,0,0.0,0.0,0.0,-0.5,0,100.0,396,0.0,0.00,0,0.0,0,0.0,0,0,0,485,469,0.00,100.0,0,0,A.Davies,,0.0,6360,FALSE,621,-0.5,338,0,492,199,0.0,199,0,10368,0.0,33,0.0,40,0.0,,0,445,0.0,0,0,0.0,0,a,0.2,0,48,0,0,0,0.0,0.0,0.00,50,496,,2023-10-12T09:30:10.081141Z,0,0,0.0,26,50
480,p108416,John Egan,43,DEF,Sheffield Utd,14.85,,179,155,482,0.2,2.77,0.2,0.0,6,0.0,484,0.0,0.17,0,0.0,0,0.0,17,0,2,240,404,0.17,0.0,0,0,Egan,,0.0,4132,FALSE,570,0.0,456,0,302,8,13.1,166,2,13644,0.03,149,91.2,131,38.0,Leg injury - Unknown return date,0,232,0.0,0,0,1.12,0,i,0.1,1,188,0,54,0,0.03,3.17,0.00,107,463,,2023-09-30T23:00:09.253470Z,-2,0,1.4,67,97
481,p47247,John Fleck,49,MID,Sheffield Utd,1.32,,287,200,19,1.0,6.25,0.2,-0.2,0,100.0,342,0.3,0.01,0,0.0,0,0.05,2,0,0,694,425,0.00,100.0,0,0,Fleck,,0.1,442,FALSE,219,-0.2,698,0,696,16,0.0,8,1,1052,0.0,213,0.0,138,0.0,,0,686,0.0,0,0,0.0,0,a,0.0,1,165,0,4,0,0.05,9.47,0.01,291,414,,2023-08-04T11:00:04.379703Z,-1,0,0.3,286,290
482,p82143,Wes Foderingham,45,GKP,Sheffield Utd,26.27,,38,21,1080,2.2,2.19,5.8,1.8,12,,132,2.3,0.00,1,4.75,0,0.0,31,4,1,3,609,0.00,,0,5,Foderingham,,0.5,22609,FALSE,358,1.8,282,0,101,514,40.2,435,0,28064,0.0,73,400.8,17,0.0,,0,596,0.0,0,0,1.0,0,a,0.3,26,14,57,219,0,0.0,2.58,0.00,1,215,,,0,0,0.0,68,1
483,p523700,Daniel Jebbison,48,FWD,Sheffield Utd,0.00,,89,84,0,0.0,0.0,0.0,0.0,0,0.0,660,0.0,0.00,0,0.0,0,0.0,0,0,0,693,690,0.00,0.0,0,0,Jebbison,,0.0,886,FALSE,310,0.0,656,0,695,37,0.0,50,2,1939,0.0,83,0.0,61,0.0,Illness - Unknown return date,0,685,0.0,0,0,0.0,0,i,0.0,0,75,0,0,0,0.0,0.0,0.00,82,697,,2023-08-06T23:30:06.119901Z,-2,0,0.0,83,81
484,p155197,Max Lowe,43,DEF,Sheffield Utd,2.62,,201,100,124,1.5,1.9,0.7,-0.5,2,50.0,488,0.0,0.01,0,0.0,0,0.01,2,0,0,352,361,0.00,100.0,0,0,Lowe,,0.0,1149,FALSE,577,-0.2,550,0,387,10,4.2,24,2,6650,0.0,129,29.4,137,2.0,,0,392,0.0,0,0,1.45,0,a,0.0,3,191,0,11,0,0.01,1.45,0.01,137,301,,2023-08-25T14:00:09.439172Z,-2,0,11.0,142,135
485,p169432,Oliver McBurnie,54,FWD,Sheffield Utd,10.02,,78,30,430,2.3,2.1,2.6,-0.2,5,50.0,712,0.0,2.62,0,0.0,1,0.17,11,1,1,226,183,1.82,50.0,0,0,McBurnie,1.0,0.0,3478,FALSE,117,-0.2,559,1,134,26,34.1,105,1,6523,0.38,26,101.2,34,172.0,Groin Injury - 50% chance of playing,0,56,0.0,0,0,1.05,0,d,0.0,14,83,0,38,0,0.55,2.3,0.81,23,208,,2023-10-22T23:30:08.385626Z,-1,1,67.8,20,24
486,p440993,Iliman Ndiaye,55,FWD,Sheffield Utd,0.00,,91,89,0,0.0,0.0,0.0,0.0,0,0.0,717,0.0,0.00,0,0.0,0,0.0,0,0,0,731,731,0.00,0.0,0,0,Ndiaye,,0.0,0,FALSE,108,0.0,669,0,731,0,0.0,1,0,2113,0.0,89,0.0,32,0.0,Permanent transfer to Marseille,0,730,0.0,0,0,0.0,0,u,0.0,0,85,0,0,0,0.0,0.0,0.00,89,730,,2023-08-02T07:28:59.550053Z,0,0,0.0,89,89
487,p443211,Rhys Norrington-Davies,39,DEF,Sheffield Utd,0.00,,143,163,0,0.0,0.0,0.0,0.0,0,0.0,384,0.0,0.00,0,0.0,0,0.0,0,0,0,475,458,0.00,0.0,0,0,Norrington-Davies,,0.0,12846,FALSE,738,0.0,381,0,481,538,0.0,462,1,8709,0.0,164,0.0,238,0.0,Lack of match fitness - Unknown return date,0,434,0.0,0,0,0.0,0,i,0.1,0,124,0,0,0,0.0,0.0,0.00,166,486,,2023-08-06T23:30:06.150503Z,-1,0,0.0,155,167
488,p79934,Oliver Norwood,48,MID,Sheffield Utd,20.78,1.0,179,85,880,2.4,2.13,5.4,3.8,10,100.0,43,4.3,1.78,0,0.0,0,0.08,25,3,3,94,57,1.00,100.0,0,2,Norwood,2.0,0.9,5205,FALSE,281,3.8,515,1,89,467,44.1,200,2,4481,0.1,43,205.8,181,61.0,,0,176,0.0,0,0,1.02,0,a,0.0,26,21,0,149,0,0.18,2.56,0.78,55,196,1.0,2023-08-06T23:30:06.165508Z,-2,0,173.7,101,35
489,p167878,Ben Osborn,48,MID,Sheffield Utd,5.31,,258,196,274,1.0,1.74,1.5,0.2,3,100.0,292,0.7,0.30,0,0.0,0,0.06,5,0,2,350,269,0.12,100.0,0,1,Osborn,,0.1,690,FALSE,291,0.2,647,0,358,5,7.2,11,2,2606,0.04,145,29.8,191,7.0,,0,367,0.0,0,0,0.99,0,a,0.0,7,139,0,28,0,0.1,1.64,0.18,163,410,,2023-08-27T23:00:07.645002Z,-2,0,37.0,187,153
490,p538207,William Osula,43,FWD,Sheffield Utd,6.06,,26,42,234,1.2,2.33,1.2,-0.2,3,100.0,325,0.3,0.35,0,0.0,0,0.02,3,0,2,444,378,0.29,100.0,0,1,Osula,,0.1,106921,FALSE,604,-0.2,173,0,414,19808,2.5,3938,2,156669,0.11,49,1.0,96,21.0,,0,285,0.0,0,0,1.15,0,a,1.0,5,38,0,-3,0,0.13,1.15,0.06,51,343,,2023-09-13T01:00:07.758026Z,-2,0,6.0,49,52
576,p83427,Jack Robinson,44,DEF,Sheffield Utd,25.34,,165,147,1034,0.8,2.21,2.3,0.5,11,,244,1.0,0.84,0,0.0,1,0.03,31,0,3,88,226,0.51,,0,1,Robinson,,0.2,5804,FALSE,481,0.5,427,0,166,119,30.6,120,1,8379,0.04,64,209.0,93,46.0,,0,206,0.0,0,0,0.96,0,a,0.1,10,82,0,153,0,0.07,2.7,0.33,46,448,,,-1,0,50.4,50,30
587,p504198,Anis Slimane,47,MID,Sheffield Utd,3.59,,232,221,108,0.6,2.99,0.6,0.2,1,100.0,288,0.7,0.21,0,0.0,0,0.08,6,0,2,427,371,0.12,100.0,0,1,Slimane,,0.1,451,FALSE,332,0.2,604,0,415,13,2.4,39,3,4741,0.1,187,4.2,216,12.0,,0,337,0.0,0,0,0.83,0,a,0.0,3,136,0,7,0,0.18,5.0,0.09,193,457,,2023-08-18T23:30:05.917352Z,-3,0,8.6,170,196
592,p432990,Yasser Larouci,43,DEF,Sheffield Utd,6.90,,195,146,219,0.8,2.84,0.9,-0.5,1,,502,0.0,0.19,0,0.0,0,0.01,7,0,0,334,389,0.17,,0,0,Larouci,,0.0,884,FALSE,596,-0.5,509,0,360,13,7.0,62,2,3404,0.07,142,36.2,152,31.0,,0,252,0.0,0,0,0.41,0,a,0.0,4,201,0,25,0,0.08,2.88,0.02,130,447,,,-2,0,2.8,76,127
593,p523957,Bénie Traoré,52,FWD,Sheffield Utd,9.55,,75,39,323,1.5,2.66,1.7,-0.5,3,,704,0.0,0.67,0,0.0,0,0.11,9,0,0,376,251,0.27,,0,0,T.Bénie,,0.0,6946,FALSE,163,-0.5,538,0,337,73,9.0,121,3,11318,0.08,39,20.4,42,29.0,,0,259,0.0,0,0,0.84,0,a,0.0,9,81,0,7,0,0.19,2.51,0.40,45,310,,,-3,0,42.3,46,44
638,p424001,Vini de Souza Costa,50,MID,Sheffield Utd,23.69,,246,131,928,1.7,2.3,4.0,1.2,11,100.0,196,1.7,0.25,0,0.0,0,0.01,29,1,2,124,283,0.16,100.0,0,1,Vini Souza,,0.3,1493,FALSE,203,1.2,625,0,209,73,24.4,53,0,1495,0.02,151,172.2,126,42.0,,0,222,0.0,0,0,1.07,0,a,0.0,20,91,0,107,0,0.03,2.81,0.09,103,286,,2023-08-10T15:30:07.083501Z,0,0,31.3,116,49
653,p471848,Femi Seriki,40,DEF,Sheffield Utd,0.00,,178,196,0,0.0,0.0,0.0,-0.5,0,,452,0.0,0.00,0,0.0,0,0.0,0,0,0,535,519,0.00,,0,0,Seriki,,0.0,4474,FALSE,682,-0.5,455,0,541,65,0.0,91,0,3380,0.0,197,0.0,205,0.0,,0,497,0.0,0,0,0.0,0,a,0.1,0,164,0,0,0,0.0,0.0,0.00,199,546,,,0,0,0.0,190,200
654,p532377,Louie Marsh,45,FWD,Sheffield Utd,0.00,,81,81,0,0.0,0.0,0.0,0.0,0,0.0,626,0.0,0.00,0,0.0,0,0.0,0,0,0,673,669,0.00,0.0,0,0,Marsh,,0.0,3568,FALSE,451,0.0,572,0,679,0,0.0,43,0,4499,0.0,79,0.0,84,0.0,Season-long loan to Doncaster Rovers,0,660,0.0,0,0,0.0,0,u,0.0,0,70,0,0,0,0.0,0.0,0.00,79,681,,2023-09-01T21:50:15.739167Z,0,0,0.0,79,77
655,p538210,Andre Brooks,45,MID,Sheffield Utd,0.12,,196,186,19,1.0,0.57,0.4,-0.5,0,,630,0.0,0.01,0,0.0,0,0.05,1,0,0,435,406,0.00,,0,0,Brooks,,0.0,4345,FALSE,456,-0.5,544,0,438,64,0.6,77,0,3548,0.0,203,2.8,266,2.0,,0,401,0.0,0,0,0.0,0,a,0.0,2,249,0,6,0,0.05,4.74,0.01,204,396,,,0,0,1.0,201,201
656,p487836,Antwoine Hackford,45,FWD,Sheffield Utd,0.12,,63,47,11,1.0,0.98,0.4,-0.5,0,,605,0.0,0.00,0,0.0,0,0.0,1,0,0,655,422,0.00,,0,0,Hackford,,0.0,9151,FALSE,430,-0.5,436,0,661,288,0.0,196,0,7379,0.0,54,0.0,76,0.0,,0,641,0.0,0,0,0.0,0,a,0.1,2,62,0,5,0,0.0,8.18,0.00,71,391,,,0,0,0.3,71,69
663,p196100,Gustavo Hamer,50,MID,Sheffield Utd,20.01,2.0,96,58,902,3.0,2.0,6.6,1.2,11,75.0,193,1.7,2.29,0,0.0,0,0.09,21,2,2,142,37,1.36,100.0,0,2,Hamer,,0.3,47884,FALSE,190,0.9,318,2,72,324,48.3,1003,0,34012,0.14,30,155.0,119,99.0,,0,118,0.1,1,1,1.1,0,a,0.2,33,88,0,128,0,0.23,2.1,0.93,46,137,,2023-11-04T19:30:09.559157Z,0,0,229.6,72,56
666,p173807,Tom Davies,50,MID,Sheffield Utd,2.51,,296,219,57,0.7,3.96,0.4,0.0,0,0.0,687,0.0,0.13,0,0.0,0,0.06,5,0,1,419,357,0.09,0.0,0,0,T.Davies,,0.0,275,FALSE,187,0.0,710,0,410,8,2.8,10,0,397,0.14,183,6.4,116,8.0,Thigh injury - Unknown return date,0,363,0.0,0,0,0.0,0,i,0.0,2,292,0,-2,0,0.2,7.89,0.04,192,454,,2023-10-06T11:00:10.190930Z,0,0,13.0,184,191
693,p244619,Luke Thomas,40,DEF,Sheffield Utd,16.50,,169,142,717,0.8,2.07,1.8,0.8,8,,211,1.3,0.68,0,0.0,0,0.02,22,0,1,214,225,0.51,,0,2,Thomas,,0.3,8648,FALSE,658,0.8,435,0,227,425,21.8,184,0,3891,0.06,63,106.6,189,60.0,,0,179,0.0,0,0,1.0,0,a,0.1,7,69,0,73,0,0.08,2.76,0.17,69,443,,,0,0,50.5,37,88
730,,Ryan Oné,45,MID,Sheffield Utd,1.28,,307,187,7,1.0,16.46,0.2,-0.2,0,,333,0.3,0.00,0,0.0,0,0.0,2,0,0,678,423,0.00,,0,0,Oné,,0.1,234,FALSE,463,-0.2,727,0,684,26,0.0,21,0,92,0.0,211,0.0,270,0.0,,0,667,0.0,0,0,0.0,0,a,0.0,1,159,0,3,0,0.0,25.71,0.00,282,398,,,0,0,0.3,276,278
731,p601496,Jili Buyabu,40,DEF,Sheffield Utd,0.00,,228,212,0,0.0,0.0,0.0,-0.5,0,,475,0.0,0.00,0,0.0,0,0.0,0,0,0,557,541,0.00,,0,0,Buyabu,,0.0,674,FALSE,707,-0.5,671,0,563,76,0.0,50,0,249,0.0,213,0.0,224,0.0,,0,519,0.0,0,0,0.0,0,a,0.0,0,181,0,0,0,0.0,0.0,0.00,215,568,,,0,0,0.0,206,216
450,p242898,Brennan Johnson,58,MID,Spurs,7.34,,81,79,452,2.6,1.46,4.0,3.5,6,100.0,74,3.5,1.86,0,0.0,1,0.1,8,1,1,249,195,1.37,100.0,0,9,Johnson,,0.6,42656,FALSE,78,3.5,251,1,193,7748,26.9,1309,2,64576,0.27,113,83.0,48,124.0,,0,99,0.2,0,1,1.19,0,a,0.4,23,41,0,62,0,0.37,1.59,0.49,95,180,,2023-09-24T22:30:07.995996Z,-2,0,62.7,61,99
491,p214572,Brandon Austin,39,GKP,Spurs,0.00,,49,40,0,0.0,0.0,0.0,0.0,0,,378,0.0,0.00,0,0.0,0,0.0,0,0,0,470,453,0.00,,0,0,Austin,,0.0,6631,FALSE,730,0.0,315,0,476,403,0.0,240,1,11016,0.0,23,0.0,81,0.0,,0,428,0.0,0,0,0.0,0,a,0.2,0,38,0,0,0,0.0,0.0,0.00,40,481,,,-1,0,0.0,16,40
492,p202993,Rodrigo Bentancur,54,MID,Spurs,3.69,,210,220,57,0.7,5.83,0.4,0.5,0,100.0,318,0.5,0.64,0,0.0,0,0.02,6,0,1,405,348,0.63,100.0,0,0,Bentancur,,0.1,2840,FALSE,121,0.5,564,0,395,450,3.5,259,1,1421,0.99,180,9.8,76,13.0,,0,335,0.0,0,0,0.0,0,a,0.0,2,155,0,1,0,1.01,9.47,0.01,183,455,,2023-07-05T16:30:03.838788Z,-1,0,14.4,168,182
493,p227127,Yves Bissouma,50,MID,Spurs,17.08,,80,144,888,1.5,1.73,3.4,0.0,11,100.0,175,1.8,1.73,0,0.0,0,0.11,12,0,5,98,103,0.69,0.0,0,2,Bissouma,,0.4,77499,FALSE,201,1.8,249,0,94,450,42.6,3660,0,76570,0.07,75,200.0,124,105.0,Suspended until 03 Dec,0,110,0.41,0,4,1.11,0,s,0.4,17,79,0,127,0,0.18,1.22,1.04,59,309,4.0,2023-11-12T20:00:09.383503Z,0,1,121.7,68,37
494,p436234,Bryan Gil Salvatierra,49,MID,Spurs,1.21,,273,205,16,1.0,6.81,0.4,0.5,0,100.0,317,0.5,0.00,0,0.0,0,0.0,3,0,0,707,396,0.00,100.0,0,1,Bryan,,0.1,721,FALSE,263,0.5,675,0,454,77,0.2,43,1,747,0.0,198,0.0,167,0.0,,0,701,0.0,0,0,0.0,0,a,0.0,2,154,0,4,0,0.0,16.88,0.00,214,422,,2023-08-04T11:00:04.405468Z,-1,0,2.0,298,301
495,p115556,Ben Davies,43,DEF,Spurs,2.92,,99,99,178,1.5,1.48,2.1,0.5,2,100.0,310,0.5,0.65,0,0.0,1,0.02,2,0,0,272,375,0.62,100.0,0,1,Davies,,0.1,16060,FALSE,575,0.5,253,0,335,1078,9.1,538,2,54240,0.31,136,68.8,136,16.0,,0,313,0.0,0,0,1.01,0,a,0.4,9,102,0,44,0,0.33,1.01,0.03,119,300,,2023-11-02T14:30:08.810066Z,-2,0,6.5,104,109
496,p93264,Eric Dier,42,DEF,Spurs,5.87,,80,215,146,0.0,3.62,0.0,0.0,1,,479,0.0,0.03,0,0.0,0,0.02,6,0,0,337,407,0.00,,0,1,Dier,,0.0,27458,FALSE,608,0.0,214,0,391,2445,3.7,1253,3,77803,0.0,150,34.2,158,2.0,,0,391,0.0,0,0,0.62,0,a,0.6,0,184,0,18,0,0.02,3.7,0.03,140,572,,,-3,0,0.9,141,129
497,p241157,Emerson Leite de Souza Junior,44,DEF,Spurs,8.86,,72,96,325,1.6,2.45,3.2,0.5,2,,311,0.5,0.51,0,0.0,0,0.12,9,1,1,180,305,0.07,,0,0,E.Royal,,0.1,147160,FALSE,527,0.5,184,1,270,1732,17.1,2575,1,163116,0.02,103,123.6,117,19.0,,0,294,0.0,0,0,0.55,0,a,0.9,14,103,0,79,0,0.14,2.49,0.44,91,293,,,-1,0,26.5,95,73
498,p40383,Fraser Forster,39,GKP,Spurs,0.00,,18,30,0,0.0,0.0,0.0,0.0,0,100.0,361,0.0,0.00,0,0.0,0,0.0,0,0,0,455,436,0.00,100.0,0,0,Forster,,0.0,28964,FALSE,711,0.0,128,0,461,1812,0.0,1846,1,186346,0.0,11,0.0,69,0.0,,0,411,0.0,0,0,0.0,0,a,2.2,0,27,0,0,0,0.0,0.0,0.00,30,466,,2023-08-11T16:00:08.821890Z,-1,0,0.0,4,30
499,p132015,Pierre-Emile Højbjerg,52,MID,Spurs,8.39,,90,210,376,1.0,2.01,2.1,1.5,2,,208,1.5,0.54,0,0.0,0,0.1,7,0,3,243,265,0.15,,0,2,Højbjerg,,0.3,12153,FALSE,153,1.5,285,0,280,661,15.7,643,3,44602,0.04,144,87.2,95,32.0,,0,251,0.24,0,1,0.48,0,a,0.3,11,98,0,63,0,0.14,1.68,0.40,128,427,,,-3,0,37.9,131,96
